"id","customer_id","month","name","age","ssn","occupation","annual_income","monthly_inhand_salary","num_bank_accounts","num_credit_card","interest_rate","num_of_loan","delay_from_due_date","num_of_delayed_payment","changed_credit_limit","num_credit_inquiries","credit_mix","outstanding_debt","credit_utilization_ratio","credit_history_age","payment_of_min_amount","total_emi_per_month","amount_invested_monthly","payment_behaviour","monthly_balance","target","year_month","proposal_end_date"
"0x171b2",CUS_0xb4cb,May,Stanley Whitek,54.0,"825-59-5740",Scientist,16620.756,1476.0629,3.0,3.0,5.0,2.0,2.0,8.0,9.4,5.0,Good,9.55,32.037533,249,No,21.485771,195.09471,Low_spent_Small_value_payments,221.0258,0,202405,""
"0x1fb90",CUS_0x82a3,July,Soyoung Kims,28.0,"467-13-7563",Manager,44332.62,3691.385,9.0,8.0,28.0,3.0,20.0,22.0,15.94,8.0,Bad,2380.89,30.133638,103,Yes,75.71693,149.50513,!@9#%8,403.91644,1,202407,""
"0x1eeaa",CUS_0x9e26,May,Shalal-Esae,20.0,"500-94-0282",Teacher,9173.61,986.4675,8.0,6.0,22.0,7.0,24.0,12.0,24.11,7.0,"",1588.54,36.556366,68,Yes,47.161964,131.60477,Low_spent_Small_value_payments,209.88002,1,202405,""
"0x1ae75",CUS_0x3df0,August,Lopezt,38.0,"095-52-8522",Accountant,31021.08,3093.745,2.0,4.0,10.0,1.0,9.0,5.0,2.33,7.0,Good,366.86,34.80996,296,No,16.968842,147.0413,!@9#%8,424.16635,0,202408,""
"0x9de6",CUS_0x7a0b,January,Langeb,25.0,"417-25-2167",Developer,46650.9,4031.575,8.0,7.0,33.0,8.0,39.0,14.0,26.04,9.0,"",3555.25,23.412495,139,Yes,207.55202,135.92567,Low_spent_Medium_value_payments,216.8909,0,202401,""
"0x19bee",CUS_0x2142,May,Gerry Shihf,36.0,"571-04-7703",Mechanic,10186.26,985.855,4.0,3.0,8.0,3.0,7.0,11.0,10.16,0.0,Good,587.16,38.94843,379,No,18.788378,77.87162,Low_spent_Large_value_payments,271.9255,0,202405,""
"0xc1ea",CUS_0xa587,May,Yukov,55.0,"879-08-9684",Writer,17525.87,1261.4891,6.0,3.0,19.0,2.0,6.0,13.0,17.76,4.0,Standard,903.74,24.79555,365,Yes,22.973051,98.99733,Low_spent_Small_value_payments,294.17853,0,202405,""
"0x4370",CUS_0xb521,March,Adamg,37.0,"715-62-6122",Developer,8571.29,514.2742,8.0,7.0,24.0,9.0,53.0,28.0,6.09,6.0,Bad,1716.56,26.226725,144,Yes,42.827854,52.76292,Low_spent_Small_value_payments,245.83664,0,202403,""
"0x208f4",CUS_0x9150,March,Stephensone,20.0,#F%$D@*&8,Teacher,131698.95,11196.913,4.0,3.0,2.0,0.0,4.0,8.0,16.9,2.0,"",959.06,32.767918,351,No,0.0,401.54553,High_spent_Medium_value_payments,968.1458,0,202403,""
"0x251b6",CUS_0xbb37,May,Paul Carstenu,33.0,"094-94-5212",Developer,74557.58,6114.132,2.0,5.0,1.0,0.0,2.0,9.0,12.32,0.0,Good,206.26,32.871716,367,No,0.0,118.928734,!@9#%8,742.48444,0,202405,""
"0x24c51",CUS_0x4c5,April,Humphriesi,38.0,"557-60-6458",Mechanic,86142.96,7274.58,,1.0,7.0,3.0,0.0,8.0,0.68,1.0,Good,0.23,40.704487,254,No,115.89204,220.13261,High_spent_Medium_value_payments,641.43335,0,202404,""
"0x5082",CUS_0x3ba7,January,laise Robinsonl,,"827-88-5387",Writer,100716.36,8413.03,8.0,4.0,17.0,0.0,7.0,8.0,5.69,4.0,Standard,605.24,29.861662,193,No,0.0,442.51367,Low_spent_Large_value_payments,668.7893,0,202401,""
"0x233e6",CUS_0xb1f1,May,"",15.0,"745-72-3236",Scientist,9700.81,870.4008,9.0,7.0,26.2,3.0,21.0,22.0,4.82,13.0,"",2542.15,39.309074,156,Yes,21.75752,110.035904,Low_spent_Small_value_payments,245.24666,1,202405,""
"0x23993",CUS_0xa9d1,June,Foo Yunw,29.0,"958-68-5559",Manager,20455.05,1959.5875,7.0,8.0,29.0,9.0,29.0,18.0,1.14,11.0,Bad,1416.41,33.041386,98,Yes,92.91726,204.58199,Low_spent_Small_value_payments,188.45952,1,202406,""
"0x3115",CUS_0xbd98,August,Poornima Guptaa,31.0,"444-55-5653",Manager,16838.82,1398.235,10.0,8.0,19.0,9.0,16.0,19.0,18.02,13.0,"",3335.356,25.86231,14,Yes,126.11418,111.571175,Low_spent_Small_value_payments,192.13814,0,202408,""
"0x24ff6",CUS_0x351f,January,"",40.0,"497-63-7268",Musician,19700.29,1754.6908,8.0,4.0,15.0,4.0,25.0,9.0,17.75,2.0,Standard,15.18,38.760902,237,Yes,59.95781,43.87951,Low_spent_Large_value_payments,341.63177,0,202401,""
"0x11984",CUS_0xab32,March,Sophiex,42.0,"177-21-7542",Doctor,38873.66,3239.4717,10.0,5.0,16.0,-100.0,39.0,18.0,16.54,7.0,Bad,3373.85,38.203365,141,Yes,225.6107,398.67175,Low_spent_Small_value_payments,336.71918,1,202403,""
"0x269d",CUS_0x9fff,April,Tenf,54.0,#F%$D@*&8,Mechanic,25020.07,1928.0059,4.0,3.0,10.0,-100.0,18.0,11.0,4.1,3.0,"",94.75,36.362907,265,No,17.06628,153.61465,Low_spent_Medium_value_payments,302.11963,0,202404,""
"0xee08",CUS_0x3d57,July,Langew,26.0,"833-70-3589",Writer,45834.57,3816.5476,7.0,7.0,19.0,2.0,9.0,15.0,15.07,8.0,Standard,2482.46,26.895702,189,Yes,54.293095,230.12137,Low_spent_Small_value_payments,387.2403,1,202407,""
"0xc2b9",CUS_0x7611,August,Peter Rudegeairt,56.0,"587-14-1089",Entrepreneur,93125.48,7769.4565,4.0,5.0,8.0,0.0,11.0,14.0,8.76,0.0,"",461.72,38.677315,244,Yes,0.0,344.46948,High_spent_Small_value_payments,541.18634,0,202408,""
"0xa758",CUS_0x8ce,July,Nickz,46.0,"504-18-6493",Teacher,28956.72,2459.06,8.0,6.0,22.0,5.0,25.0,22.0,14.59,11.0,Bad,2545.04,25.049818,158,Yes,98.634636,43.125652,High_spent_Large_value_payments,344.14572,0,202407,""
"0x3a70",CUS_0x67e,March,"",20.0,"858-07-4707",Manager,30783.88,2722.3232,5.0,6.0,16.0,2.0,12.0,16.0,18.73,6.0,Standard,960.38,24.94147,130,Yes,35.788055,243.98372,Low_spent_Small_value_payments,282.46054,0,202403,""
"0x1044b",CUS_0x806f,June,Jessica Donativ,31.0,"370-38-5926",Journalist,154352.0,7487.945,1.0,7.0,8.0,2.0,5.0,1.0,2.83,3.0,Good,601.76,40.106476,222,No,238.03754,966.32056,Low_spent_Large_value_payments,340.50858,0,202406,""
"0xad76",CUS_0x352f,January,Whiteo,14.0,"333-78-0103",Teacher,14015.32,1238.9434,8.0,3.0,11.0,6.0,20.0,20.0,19.01,7.0,Standard,1852.75,33.104664,118,Yes,54.001904,128.42961,Low_spent_Medium_value_payments,221.46281,0,202401,""
"0x1caa0",CUS_0x1c2f,July,Patrickq,55.0,"252-59-7720",Manager,54054.18,4296.515,6.0,6.0,10.0,0.0,14.0,19.0,7.07,4.0,Good,583.79,39.332375,219,No,0.0,540.52344,!@9#%8,179.12807,0,202407,""
"0x31a1",CUS_0x7ce5,April,Singhj,24.0,"954-97-8593",Writer,101912.13,8503.678,5.0,1.0,4.0,0.0,5.0,14.0,5.83,6.0,"",152.6,33.50676,242,No,0.0,90.13947,High_spent_Large_value_payments,1000.2283,0,202404,""
"0x23f3",CUS_0x4883,June,Clareb,23.0,#F%$D@*&8,Entrepreneur,151722.56,8567.549,5.0,5.0,2.0,2.0,11.0,0.0,2.89,1.0,Good,218.25,36.671608,262,No,164.95207,683.871,Low_spent_Medium_value_payments,666.43164,0,202406,""
"0x208e9",CUS_0x2a66,April,Oliviad,29.0,"783-15-6029",Media_Manager,31276.27,3093.745,7.0,4.0,14.0,1.0,6.0,8.0,7.68,1.0,Standard,1275.06,25.556683,288,Yes,16.327467,19.599483,!@9#%8,458.10864,0,202404,""
"0x1b235",CUS_0x34c9,August,Emma Thomassonu,35.0,"678-98-2699",Entrepreneur,7200.005,482.00043,6.0,9.0,17.0,8.0,25.2,21.0,-2.46,9.0,Bad,2870.92,36.492573,44,Yes,42.78618,31.3612,Low_spent_Small_value_payments,264.05267,1,202408,""
"0x21822",CUS_0x1ecf,January,Strobeld,35.2,"512-45-2310",Doctor,19922.11,1508.1758,7.0,6.0,27.0,9.0,45.0,20.0,23.54,7.0,Bad,3381.95,22.90813,19,Yes,111.90993,135.92567,Low_spent_Small_value_payments,251.34145,0,202401,""
"0xcc8d",CUS_0x6250,April,Fontef,21.0,"356-64-7629",Scientist,57986.32,4740.1934,3.0,5.0,2.0,3.0,5.0,7.0,1.36,1.0,Good,222.83,38.596466,313,No,132.96735,554.3482,Low_spent_Small_value_payments,76.703766,0,202404,""
"0x11b64",CUS_0x7e63,March,Kevin Krolickig,48.0,"926-75-5141",Mechanic,18622.57,1766.8809,3.0,3.0,7.4,3.0,2.0,1.0,4.85,4.0,Good,117.58,32.12249,385,No,30.635717,64.577805,High_spent_Small_value_payments,341.47455,0,202403,""
"0x20f32",CUS_0x34a8,May,James Grubelp,25.0,"344-78-5892",Developer,81566.25,7036.1875,7.0,6.0,12.0,3.0,15.0,14.0,6.27,2.0,Good,231.16,35.995197,360,No,136.22664,243.57991,High_spent_Medium_value_payments,573.8122,0,202405,""
"0xedfd",CUS_0x228d,August,Sarah N.l,35.0,"848-58-5437",Musician,23357.87,2008.4891,4.0,5.0,7.0,4.0,28.0,13.0,17.38,5.0,Standard,1290.06,26.777834,77,Yes,44.872837,79.07626,High_spent_Medium_value_payments,326.8998,0,202408,""
"0xa3cf",CUS_0xbfa1,February,Doug Palmere,51.0,"576-86-0832",Architect,94525.68,7955.14,7.0,4.0,8.0,0.0,6.0,16.0,6.65,4.0,Good,426.31,32.752506,275,No,0.0,769.0607,Low_spent_Small_value_payments,316.45328,0,202402,""
"0x7874",CUS_0x44b0,March,da Costaa,44.0,"161-84-5662",Journalist,36823.24,2977.6033,6.0,7.0,15.4,4.0,18.0,23.0,14.2,4.0,Standard,772.35,40.01274,227,Yes,109.0749,263.7094,Low_spent_Small_value_payments,214.97603,0,202403,""
"0x49e7",CUS_0x5a67,February,Arunam,33.0,"420-53-3960",Developer,91308.16,7781.013,3.0,7.0,17.0,3.0,15.0,12.0,13.28,4.0,Standard,1382.62,38.18895,393,Yes,217.26149,50.85717,High_spent_Large_value_payments,749.98267,0,202402,""
"0x9f84",CUS_0x39ce,July,C.l,25.0,"988-45-2984",Media_Manager,45852.8,3655.0667,5.0,5.0,9.0,3.0,20.0,19.0,4.69,4.0,Good,1249.64,33.998104,219,No,104.58918,69.53169,High_spent_Large_value_payments,431.3858,0,202407,""
"0x1d18a",CUS_0x34a2,January,rian Winterw,49.0,"132-28-3450",Journalist,36603.85,3204.3208,4.0,5.0,7.0,4.0,24.0,17.0,15.75,2.0,Standard,1127.32,25.745012,335,Yes,106.36661,313.13123,Low_spent_Medium_value_payments,180.93427,0,202401,""
"0x1fd10",CUS_0x2eb0,July,Jan Strupczewskif,43.0,"376-24-1944",Entrepreneur,26980.83,2363.4026,7.0,3.0,6.0,2.0,6.0,13.0,3.41,5.0,Standard,156.14,27.519693,206,No,38.552628,135.92567,Low_spent_Large_value_payments,260.73996,0,202407,""
"0x82ae",CUS_0x4487,May,Sabae,29.0,"952-89-5647",Accountant,62848.88,4546.215,7.0,7.0,8.0,5.0,16.0,19.0,15.34,4.0,Standard,2680.87,38.700306,81,Yes,767.9473,206.01726,High_spent_Small_value_payments,317.2679,0,202405,""
"0x115a4",CUS_0xbab,July,Katep,34.0,"708-47-0256",Writer,40032.16,3465.0134,5.0,5.0,3.0,2.0,15.0,8.0,5.08,6.0,Good,1058.13,33.99718,262,No,64.38722,237.79512,Low_spent_Large_value_payments,314.319,0,202407,""
"0x17061",CUS_0x993d,April,Marc Jonese,46.0,#F%$D@*&8,Doctor,89057.64,7318.47,119.0,3.0,10.0,2.0,19.0,18.0,6.32,3.0,Standard,600.66,31.195057,398,No,75.72075,139.41728,High_spent_Large_value_payments,756.709,0,202404,""
"0x10424",CUS_0x7745,March,Hyunjoo Jinq,21.0,"154-95-3212",Musician,60983.72,5162.9766,1.0,7.0,11.4,1.0,23.0,4.0,15.18,3.0,Good,491.77,33.997257,321,No,34.228268,236.20448,Low_spent_Medium_value_payments,525.8649,1,202403,""
"0xa61e",CUS_0x9ed5,May,Ayeshal,20.0,"137-27-3761",Teacher,66914.37,5331.1973,8.0,6.0,19.0,4.0,9.0,19.0,4.72,8.0,"",181.41,35.877968,221,No,55.79753,329.39322,Low_spent_Small_value_payments,288.80423,1,202405,""
"0x1e0ee",CUS_0x68af,May,Karen Freifeldb,20.0,"326-39-1205",Lawyer,81769.35,6995.1123,7.0,5.0,13.0,4.0,15.0,14.0,3.27,0.0,Standard,535.75,40.349957,203,No,183.2771,135.92567,High_spent_Large_value_payments,575.4216,0,202405,""
"0x1ef42",CUS_0xbb93,January,Emij,27.0,"052-57-7067",Writer,20975.39,1572.9492,,1.0,6.0,3.0,10.0,9.0,0.64,2.0,Good,771.16,37.810978,319,No,47.1151,122.11371,Low_spent_Small_value_payments,278.0661,0,202401,""
"0x7d1a",CUS_0x4434,May,McCoolo,30.0,"949-12-7408",Scientist,7087.24,361.60333,8.0,5.0,14.0,6.0,31.0,8.0,10.24,8.0,Standard,54.25,31.67317,78,Yes,22.301939,135.92567,Low_spent_Medium_value_payments,269.0436,0,202405,""
"0x8d22",CUS_0x9e5,May,Whiteb,21.0,"873-59-6048",Media_Manager,97414.8,8134.9,8.0,3.0,12.0,2.0,17.0,11.0,10.2,0.0,Standard,496.4,38.38655,234,No,84.637054,515.63666,Low_spent_Large_value_payments,483.21628,0,202405,""
"0x5b62",CUS_0x4fe9,January,Schladerm,23.0,"296-37-3283",Doctor,128066.44,10394.203,4.0,6.0,6.0,4.0,5.0,8.0,5.38,2.0,"",1004.44,35.87265,227,No,366.39746,72.09607,High_spent_Large_value_payments,840.9268,1,202401,""
"0x13fa1",CUS_0x19a9,April,Dhanya Skariachanh,27.0,"923-50-7465",Engineer,14128.41,1403.3676,6.0,5.0,29.0,9.0,21.0,19.0,24.2,7.0,Bad,3127.87,31.069887,154,Yes,93.95698,96.992805,Low_spent_Small_value_payments,239.38696,0,202404,""
"0x11d84",CUS_0xc4f2,July,Lu Jianxinm,33.0,"525-81-0658",Musician,26886.51,2517.5425,5.0,3.0,9.0,6.0,16.0,8.0,13.88,6.0,"",1129.83,40.18019,203,Yes,106.63257,128.5643,Low_spent_Small_value_payments,306.55737,1,202407,""
"0x18396",CUS_0x6d43,January,Chris Vellacotta,24.0,"221-07-3129",Developer,18538.55,1379.8792,7.0,8.0,33.0,7.0,51.0,20.0,1.04,10.0,Bad,3934.53,29.752836,124,Yes,73.27023,42.489872,Low_spent_Large_value_payments,292.2278,1,202401,""
"0x5c49",CUS_0x122f,April,Donovang,24.0,"179-85-5358",Media_Manager,18231.52,3093.745,6.0,5.0,15.0,9.0,36.0,17.0,1.83,7.0,Bad,1358.96,31.446718,181,Yes,86.60865,66.32475,Low_spent_Medium_value_payments,271.89594,1,202404,""
"0x16837",CUS_0x443e,February,Nadia Damounir,37.0,"010-00-5884",Scientist,60537.18,5182.765,7.0,4.0,6.0,2.0,24.0,19.0,11.93,2.0,Standard,393.5,35.53555,369,Yes,99.21126,604.9733,Low_spent_Small_value_payments,104.09189,0,202402,""
"0x1f22a",CUS_0xb685,January,Amanz,19.0,"412-81-9069",Mechanic,47898.39,3936.5325,6.0,8.0,17.0,6.0,29.0,23.0,20.348,7.0,Bad,3297.078,27.124403,169,Yes,239.17166,275.2693,Low_spent_Large_value_payments,149.2123,1,202401,""
"0x206db",CUS_0x3bfd,June,David Henryy,35.0,"433-96-5472",Journalist,16791.21,1143.2675,7.8,5.0,27.0,-100.0,45.0,16.0,19.14,11.0,Bad,3321.22,22.253971,21,Yes,95.77996,81.0526,Low_spent_Medium_value_payments,217.49419,1,202406,""
"0xcf8d",CUS_0x13a9,April,Saprud,,"920-85-0637",Manager,56830.82,4618.902,3.0,7.0,5.0,3.0,14.0,12.0,3.03,4.0,Good,140.59,26.449987,340,No,92.50592,135.92567,High_spent_Large_value_payments,535.2098,0,202404,""
"0x111b1",CUS_0xb88c,April,Marcus Sternm,52.0,"309-02-3479",Accountant,159058.44,5029.8535,5.0,2.0,1.0,1.0,16.0,10.0,4.83,2.0,Good,892.56,40.89345,341,No,1247.0532,232.21643,High_spent_Large_value_payments,1233.625,0,202404,""
"0xd42f",CUS_0x6ae7,February,Valetkevitchp,25.0,"799-75-6587",Scientist,20837.54,1704.4617,4.0,6.0,4.0,1.0,8.0,2.0,10.49,2.0,Good,1160.42,35.19237,278,No,16.868166,69.22389,High_spent_Medium_value_payments,334.35413,1,202402,""
"0x13a6a",CUS_0x50e1,January,Rodrigoc,38.0,"894-78-9681",Scientist,16046.49,1148.2075,5.0,7.0,22.0,7.0,24.0,12.0,12.25,10.0,Standard,2297.22,35.425777,219,Yes,79.73983,99.957306,Low_spent_Small_value_payments,225.12361,1,202401,""
"0xe872",CUS_0x2fa7,May,"",27.0,"440-12-8308",Developer,14785.12,1365.0934,6.0,9.0,17.0,5.0,56.0,23.0,22.41,17.0,"",3130.658,25.151394,219,Yes,43.966053,108.59858,Low_spent_Small_value_payments,273.9447,1,202405,""
"0x13ac4",CUS_0xa936,July,Taroj,20.0,"217-12-4152",Writer,131488.44,11031.37,7.0,7.0,4.0,3.0,18.0,17.0,3.95,4.0,"",1024.09,31.9282,339,No,203.09172,160.51521,High_spent_Medium_value_payments,989.5301,1,202407,""
"0x20ac0",CUS_0x77f8,July,Michael Martinah,48.0,"893-81-8271",Engineer,80942.22,6630.185,5.0,1.0,11.0,0.0,15.0,2.0,4.13,4.0,Good,405.01,41.790165,377,No,0.0,135.92567,High_spent_Large_value_payments,753.2628,0,202407,""
"0x24222",CUS_0x6fd3,January,"""Martin dek",27.0,"173-35-0539",Mechanic,20987.56,1766.9634,10.0,7.0,34.0,7.0,40.0,23.0,5.07,9.0,Bad,2553.42,37.583668,194,Yes,104.6021,238.78654,Low_spent_Small_value_payments,123.3077,1,202401,""
"0x18012",CUS_0x377b,January,Norihiko Shirouzun,50.0,#F%$D@*&8,Scientist,116156.1,3093.745,5.0,5.0,5.0,2.0,10.0,10.0,1.13,1.0,Good,1210.76,33.707817,219,No,193.1944,439.3665,Low_spent_Large_value_payments,582.30664,0,202401,""
"0x1df79",CUS_0x3cc3,April,Poornimao,53.0,"759-88-5604",Engineer,44330.2,3744.1833,4.0,3.0,9.0,-100.0,5.0,0.0,11.02,3.0,Good,1483.39,35.54999,248,No,20.272736,120.25691,Low_spent_Medium_value_payments,513.8887,0,202404,""
"0x237c8",CUS_0xad11,March,Caroline Valetkevitchy,37.0,"249-39-8538",Developer,130174.44,10993.87,5.0,3.0,4.0,4.0,5.0,5.0,5.16,1.0,"",1418.16,31.024378,226,No,251.38292,387.78952,High_spent_Medium_value_payments,710.21454,0,202403,""
"0x7b5e",CUS_0x5f4f,May,Anirbanh,31.0,"404-96-0470",Architect,9265.495,749.1246,10.0,9.0,24.0,9.0,45.0,15.0,24.66,8.0,Bad,4301.98,32.324844,133,Yes,55.496464,68.11288,Low_spent_Medium_value_payments,231.30312,0,202405,""
"0x1cae2",CUS_0x8f65,January,Matt Scuffhamr,21.0,"493-46-3498",Musician,80678.55,3093.745,5.0,5.0,8.0,2.0,10.0,10.0,7.01,3.0,Standard,345.47,41.628407,349,Yes,105.44946,162.62262,High_spent_Small_value_payments,693.6492,0,202401,""
"0xfaf5",CUS_0x524f,April,Michaelu,56.0,#F%$D@*&8,Musician,51150.64,4024.5532,8.0,5.0,17.0,3.0,28.0,18.0,19.74,2.0,Standard,1228.48,34.083424,331,Yes,127.2492,150.6257,Low_spent_Small_value_payments,414.5804,0,202404,""
"0x1b219",CUS_0x480f,April,Lesley Wroughtond,48.0,"557-78-3651",Doctor,22431.61,1775.3008,0.8,6.0,5.0,0.0,3.0,0.0,4.86,3.0,Good,1450.57,33.583126,206,No,0.0,110.16629,Low_spent_Medium_value_payments,347.3638,0,202404,""
"0x2429d",CUS_0x7e28,April,Emmax,35.0,"192-58-9476",Media_Manager,19593.13,1701.7609,7.0,6.0,16.0,0.0,5.0,14.0,18.2,4.0,Standard,624.41,38.85717,318,Yes,0.0,144.70688,Low_spent_Medium_value_payments,305.4692,0,202404,""
"0x20948",CUS_0xbc4c,March,Kellyb,38.0,#F%$D@*&8,Architect,15503.65,3093.745,3.0,5.0,12.0,0.0,6.0,10.0,15.43,0.0,Standard,466.65,39.229927,232,Yes,0.0,114.34859,Low_spent_Medium_value_payments,323.84848,0,202403,""
"0x1a2a3",CUS_0x20fa,June,"",31.0,"882-01-5970",Engineer,25696.65,1879.3875,7.0,7.0,10.0,0.0,27.0,12.0,7.99,9.0,Standard,841.23,40.248238,307,Yes,0.0,126.03625,High_spent_Small_value_payments,321.9025,0,202406,""
"0x19a10",CUS_0xc2aa,July,Axel Buggeu,37.0,"465-60-3982",Musician,12761.21,1026.4342,5.0,4.0,13.0,4.0,20.0,11.0,3.0,4.0,"",662.86,24.503736,191,No,33.819557,36.598267,Low_spent_Small_value_payments,322.2256,0,202407,""
"0x1cbf8",CUS_0x4f85,March,Steven C.k,29.0,"468-37-9994",Writer,17282.84,3093.745,65.4,4.0,23.0,7.0,8.0,16.0,12.27,7.0,Standard,1982.41,23.611164,85,Yes,86.00864,171.57077,Low_spent_Small_value_payments,165.04427,1,202403,""
"0x1944",CUS_0x308b,July,Longstrethy,43.0,"547-23-7195",Doctor,45207.54,3093.745,8.0,8.0,24.0,6.0,22.0,20.0,9.78,9.0,Bad,2497.48,28.693369,202,Yes,148.91327,154.86276,High_spent_Small_value_payments,306.95346,1,202407,""
"0x12e9f",CUS_0x5915,June,Garimal,22.0,"307-35-3344",Lawyer,9313.8,1019.15,10.0,9.0,24.0,9.0,18.0,22.0,1.86,9.0,"",2879.88,27.014278,145,Yes,36.473553,81.177345,Low_spent_Small_value_payments,274.2641,1,202406,""
"0x58ea",CUS_0x689e,May,Miyoung Kimg,51.0,"099-47-9822",Developer,41983.29,3389.6074,2.0,3.0,4.0,3.0,18.0,10.0,10.45,7.0,"",1058.68,28.225456,301,No,100.02289,76.76647,High_spent_Medium_value_payments,412.1714,0,202405,""
"0x209cf",CUS_0x8807,June,Alwyn Scotta,20.0,"509-43-8502",Journalist,48729.87,3812.8225,6.0,10.0,24.0,2.0,51.0,23.0,10.24,9.0,Standard,2606.51,37.015564,117,Yes,63.59763,135.92567,Low_spent_Small_value_payments,245.10329,1,202406,""
"0x2f29",CUS_0x5c2,August,Shalal-Esak,35.4,"554-33-7055",Developer,27242.8,2434.2334,5.0,4.0,15.0,6.0,19.0,18.0,19.5,7.0,Standard,881.36,30.541656,208,Yes,73.81546,217.89633,Low_spent_Medium_value_payments,231.71153,0,202408,""
"0x15b54",CUS_0xb46a,March,Alwyn Scottu,22.0,#F%$D@*&8,Accountant,37467.18,2920.265,6.0,7.0,34.0,6.0,32.0,23.0,9.4,8.0,"",2607.0,39.926632,73,Yes,117.33565,135.92567,High_spent_Medium_value_payments,386.65277,1,202403,""
"0x7af2",CUS_0x8046,May,Matthewg,53.0,"245-07-8526",Teacher,17572.15,1575.3458,3.0,5.0,18.0,4.0,22.0,7.0,15.71,4.0,Standard,116.02,35.572903,219,Yes,37.222588,167.34431,!@9#%8,242.96768,0,202405,""
"0x1f4db",CUS_0xb675,June,Moonk,39.0,"579-70-0511",Teacher,9436.415,550.3679,7.0,9.0,28.0,-100.0,15.0,19.0,18.59,7.0,Bad,3073.02,33.18117,44,Yes,41.322765,0.0,High_spent_Large_value_payments,244.52748,0,202406,""
"0x11753",CUS_0x628e,June,"",43.0,"199-27-9186",Accountant,80754.16,6692.513,5.0,9.0,20.0,7.0,15.0,14.0,8.19,11.0,Standard,2587.15,30.078173,184,Yes,392.1702,170.42902,High_spent_Large_value_payments,346.6521,1,202406,""
"0x67d0",CUS_0x6c45,March,Palmera,41.0,"788-26-3109",Architect,41600.34,3507.695,7.0,3.0,17.0,6.0,27.0,12.0,11.32,11.0,Standard,2600.88,26.77146,239,Yes,137.6423,276.04153,Low_spent_Small_value_payments,227.08565,0,202403,""
"0x1fcba",CUS_0x5abc,May,"",31.0,"559-20-5247",Accountant,59519.79,4966.9824,10.0,10.0,31.0,6.0,30.0,20.0,19.84,7.0,Bad,2979.78,35.714214,27,Yes,174.81885,200.15515,!@9#%8,371.72424,0,202405,""
"0x1796e",CUS_0x3e4a,May,Takadax,39.0,"612-57-3265",Manager,71518.92,5991.91,7.0,5.0,34.0,7.0,27.0,8.0,8.45,10.0,Standard,2466.19,24.031363,212,Yes,331.2655,56.46088,!@9#%8,451.46463,0,202405,""
"0x18ca2",CUS_0x1935,January,Andreac,44.0,"306-45-4223",Media_Manager,17096.25,1669.6875,10.0,8.0,19.0,7.0,56.0,16.0,8.922,11.0,Bad,2733.27,34.79942,39,Yes,74.057556,133.82391,!@9#%8,249.08728,0,202401,""
"0x18138",CUS_0x4052,July,"",41.0,"302-67-3713",Manager,73366.36,5950.8633,8.0,9.0,27.0,8.0,48.0,18.0,23.68,11.0,Bad,4029.36,29.115675,64,Yes,285.36853,158.47273,!@9#%8,411.24506,0,202407,""
"0x13842",CUS_0x6420,January,Lasho,31.0,"313-22-4562",Teacher,19077.25,1450.7709,10.0,8.0,28.0,6.0,56.0,19.0,6.6,11.0,Bad,3851.38,40.63276,136,Yes,55.95887,93.86669,Low_spent_Small_value_payments,292.2267,1,202401,""
"0xa9e7",CUS_0x3e75,February,Chucki,35.0,"212-44-4567",Manager,34317.6,2794.8,5.0,3.0,7.0,0.0,14.0,11.0,2.07,4.0,"",386.33,32.902096,323,No,0.0,162.2729,High_spent_Small_value_payments,377.2071,0,202402,""
"0x1b6e1",CUS_0xb25a,April,Nate Raymondf,41.0,"027-13-2378",Architect,30617.62,2533.4683,5.0,3.0,8.0,3.0,15.0,9.0,4.9,5.0,"",938.6,35.06737,380,No,74.011314,193.87666,Low_spent_Large_value_payments,255.45885,0,202404,""
"0x1a4bc",CUS_0x8e5b,March,Lindaz,38.0,"145-16-7811",Mechanic,14884.29,1205.3575,9.0,9.0,19.0,4.0,42.0,19.0,2.49,10.0,"",1304.33,39.68137,222,Yes,45.75482,34.77855,!@9#%8,300.00238,1,202403,""
"0xb2b9",CUS_0xa478,April,Clairet,27.0,#F%$D@*&8,Musician,125222.6,10208.217,1.0,5.0,2.0,2.0,6.0,2.0,3.47,0.0,"",188.33,44.647713,211,No,7286.0,132.60934,High_spent_Large_value_payments,922.578,0,202404,""
"0x15b95",CUS_0x1931,August,"",18.0,"954-05-2870",Lawyer,20590.48,1704.8733,6.0,6.0,32.0,9.0,22.8,19.0,7.85,10.0,Bad,2097.73,34.702423,108,Yes,129.68365,106.9947,High_spent_Small_value_payments,193.80898,1,202408,""
"0x18db8",CUS_0x269d,March,Lukef,38.0,"415-10-2620",Media_Manager,57810.68,4896.5566,7.0,5.0,7.0,4.0,29.0,16.0,7.37,8.0,Good,1419.99,27.141605,364,No,131.87148,416.93387,Low_spent_Small_value_payments,230.85031,0,202403,""
"0x3d11",CUS_0x3c96,April,Annika Breidthardtp,28.0,"944-78-8108",Scientist,48181.11,3888.0925,8.0,8.0,34.0,4.0,10.0,9.0,13.08,9.0,Standard,2623.14,30.723112,78,Yes,82.03862,243.0371,Low_spent_Large_value_payments,333.73355,1,202404,""
